订单编号,下单时间,pay_time,商品编码,商品名称,品类,quantity,unit_price,total_amount,discount_amount,actual_pay_amount,订单状态,buyer_province,是否新客,优惠券名称
微20250729025559,2025-07-29 15:00:00,2025-07-29 15:00:00,SKU_美_012,美妆商品15,美妆,2,151.86,303.72,9.94,293.78,已完成,湖北,True,新人首单立减20
微20250729025560,2025-07-29 17:55:00,2025-07-29 17:55:00,SKU_美_009,美妆商品46,美妆,2,142.34,284.68,13.99,270.69,待发货,浙江,True,
微20250729025561,2025-07-29 09:30:00,2025-07-29 09:30:00,SKU_美_015,美妆商品15,美妆,2,140.61,281.22,4.8,276.42,待发货,广东,False,
微20250729025562,2025-07-29 17:01:00,2025-07-29 17:01:00,SKU_美_008,美妆商品30,美妆,2,153.63,307.26,9.2,298.06,已完成,江苏,False,
微20250729025563,2025-07-29 22:35:00,2025-07-29 22:35:00,SKU_美_002,美妆商品22,美妆,3,118.09,354.27,21.54,332.73,已完成,广东,False,满200减30
微20250729025564,2025-07-29 16:35:00,2025-07-29 16:35:00,SKU_美_014,美妆商品2,美妆,1,126.44,126.44,13.29,113.15,已完成,上海,False,
微20250729025565,2025-07-29 17:35:00,2025-07-29 17:35:00,SKU_美_008,美妆商品49,美妆,3,148.03,444.09,64.47,379.62,已完成,四川,False,品类优惠券
微20250729025566,2025-07-29 12:42:00,2025-07-29 12:42:00,SKU_美_005,美妆商品40,美妆,2,139.03,278.06,20.78,257.28,已完成,江苏,False,新人首单立减20
微20250729025567,2025-07-29 19:48:00,2025-07-29 19:48:00,SKU_美_013,美妆商品49,美妆,2,132.86,265.72,33.63,232.09,已完成,山东,False,品类优惠券
微20250729025568,2025-07-29 20:12:00,2025-07-29 20:12:00,SKU_美_008,美妆商品10,美妆,1,137.67,137.67,8.22,129.45,已完成,浙江,False,满200减30
微20250729025569,2025-07-29 08:55:00,2025-07-29 08:55:00,SKU_美_019,美妆商品27,美妆,1,113.35,113.35,11.76,101.59,已完成,北京,False,
微20250729025570,2025-07-29 16:22:00,2025-07-29 16:22:00,SKU_美_008,美妆商品47,美妆,2,133.12,266.24,18.4,247.84,已完成,江苏,False,满200减30
微20250729025571,2025-07-29 20:08:00,2025-07-29 20:08:00,SKU_美_003,美妆商品14,美妆,1,154.72,154.72,14.57,140.15,已完成,广东,False,满200减30
微20250729025572,2025-07-29 09:03:00,2025-07-29 09:03:00,SKU_美_013,美妆商品7,美妆,2,138.13,276.26,18.39,257.87,已完成,山东,False,
微20250729025573,2025-07-29 17:36:00,2025-07-29 17:36:00,SKU_美_002,美妆商品31,美妆,3,139.91,419.73,7.29,412.44,已完成,广东,False,
微20250729025574,2025-07-29 09:06:00,2025-07-29 09:06:00,SKU_美_019,美妆商品36,美妆,1,136.98,136.98,6.27,130.71,已完成,湖北,False,
微20250729025575,2025-07-29 17:51:00,2025-07-29 17:51:00,SKU_美_013,美妆商品39,美妆,1,140.43,140.43,2.78,137.65,已完成,山东,False,
微20250729025576,2025-07-29 11:23:00,,SKU_美_008,美妆商品17,美妆,3,135.66,406.98,25.15,381.83,已取消,北京,False,
微20250729025577,2025-07-29 12:29:00,2025-07-29 12:29:00,SKU_美_010,美妆商品29,美妆,2,141.54,283.08,41.16,241.92,已完成,山东,False,
微20250729025578,2025-07-29 09:14:00,,SKU_美_006,美妆商品9,美妆,3,145.91,437.73,59.87,377.86,已取消,广东,False,新人首单立减20
微20250729025579,2025-07-29 22:04:00,2025-07-29 22:04:00,SKU_食_006,食品商品25,食品,1,58.45,58.45,1.12,57.33,已完成,湖北,False,
微20250729025580,2025-07-29 18:48:00,2025-07-29 18:48:00,SKU_食_008,食品商品8,食品,1,52.67,52.67,4.32,48.35,已完成,山东,True,品类优惠券
微20250729025581,2025-07-29 10:32:00,2025-07-29 10:32:00,SKU_食_017,食品商品12,食品,1,55.22,55.22,0.72,54.5,已完成,湖北,False,
微20250729025582,2025-07-29 10:16:00,2025-07-29 10:16:00,SKU_食_001,食品商品10,食品,3,61.75,185.25,27.59,157.66,已完成,四川,False,新人首单立减20
微20250729025583,2025-07-29 16:06:00,2025-07-29 16:06:00,SKU_食_007,食品商品35,食品,2,61.31,122.62,6.97,115.65,已完成,山东,False,
微20250729025584,2025-07-29 13:33:00,2025-07-29 13:33:00,SKU_食_017,食品商品31,食品,2,66.44,132.88,15.1,117.78,已完成,山东,False,
微20250729025585,2025-07-29 12:04:00,2025-07-29 12:04:00,SKU_食_016,食品商品21,食品,1,58.96,58.96,2.97,55.99,已完成,浙江,False,
微20250729025586,2025-07-29 22:16:00,,SKU_食_019,食品商品15,食品,1,57.85,57.85,4.16,53.69,已取消,山东,False,新人首单立减20
微20250729025587,2025-07-29 09:27:00,2025-07-29 09:27:00,SKU_食_018,食品商品17,食品,3,53.94,161.82,12.2,149.62,已完成,四川,False,满200减30
微20250729025588,2025-07-29 14:10:00,2025-07-29 14:10:00,SKU_食_009,食品商品15,食品,1,57.36,57.36,3.91,53.45,已完成,上海,True,
微20250729025589,2025-07-29 20:44:00,2025-07-29 20:44:00,SKU_食_007,食品商品42,食品,3,59.65,178.95,14.3,164.65,已完成,广东,False,新人首单立减20
微20250729025590,2025-07-29 18:50:00,2025-07-29 18:50:00,SKU_食_002,食品商品13,食品,1,52.79,52.79,6.17,46.62,已完成,北京,False,
微20250729025591,2025-07-29 16:52:00,2025-07-29 16:52:00,SKU_食_007,食品商品28,食品,1,67.83,67.83,4.32,63.51,已完成,湖北,False,
微20250729025592,2025-07-29 20:54:00,2025-07-29 20:54:00,SKU_食_005,食品商品5,食品,1,62.11,62.11,8.17,53.94,已完成,浙江,False,
微20250729025593,2025-07-29 17:44:00,2025-07-29 17:44:00,SKU_食_019,食品商品5,食品,1,65.29,65.29,2.17,63.12,已完成,山东,False,满200减30
微20250729025594,2025-07-29 15:34:00,2025-07-29 15:34:00,SKU_食_002,食品商品3,食品,1,59.26,59.26,1.9,57.36,已完成,上海,False,品类优惠券
微20250729025595,2025-07-29 12:46:00,2025-07-29 12:46:00,SKU_食_006,食品商品43,食品,1,56.02,56.02,6.01,50.01,已完成,浙江,False,
微20250729025596,2025-07-29 20:33:00,,SKU_食_017,食品商品15,食品,1,50.54,50.54,3.96,46.58,已取消,四川,False,
微20250729025597,2025-07-29 17:24:00,2025-07-29 17:24:00,SKU_食_009,食品商品35,食品,1,63.06,63.06,5.03,58.03,已完成,上海,False,满200减30
微20250729025598,2025-07-29 14:04:00,2025-07-29 14:04:00,SKU_食_015,食品商品46,食品,3,49.69,149.07,21.7,127.37,已完成,山东,False,
微20250729025599,2025-07-29 14:30:00,,SKU_食_004,食品商品29,食品,3,60.76,182.28,11.43,170.85,已取消,广东,False,
微20250729025600,2025-07-29 18:44:00,2025-07-29 18:44:00,SKU_食_018,食品商品12,食品,1,62.63,62.63,2.2,60.43,已完成,广东,False,
微20250729025601,2025-07-29 10:34:00,2025-07-29 10:34:00,SKU_食_018,食品商品9,食品,1,63.2,63.2,0.15,63.05,已完成,山东,False,新人首单立减20
微20250729025602,2025-07-29 16:20:00,2025-07-29 16:20:00,SKU_食_001,食品商品48,食品,3,64.69,194.07,23.51,170.56,已完成,北京,False,
微20250729025603,2025-07-29 21:55:00,2025-07-29 21:55:00,SKU_食_017,食品商品20,食品,3,58.55,175.65,9.27,166.38,已完成,山东,False,
微20250729025604,2025-07-29 22:14:00,2025-07-29 22:14:00,SKU_食_007,食品商品14,食品,1,61.06,61.06,6.08,54.98,已完成,江苏,False,满200减30
微20250729025605,2025-07-29 16:29:00,2025-07-29 16:29:00,SKU_食_018,食品商品10,食品,1,62.8,62.8,1.31,61.49,已完成,上海,False,
微20250729025606,2025-07-29 15:04:00,2025-07-29 15:04:00,SKU_食_007,食品商品25,食品,1,62.83,62.83,8.33,54.5,已完成,浙江,False,新人首单立减20
微20250729025607,2025-07-29 21:38:00,2025-07-29 21:38:00,SKU_食_007,食品商品8,食品,3,51.8,155.4,7.2,148.2,已完成,北京,False,
微20250729025608,2025-07-29 22:23:00,2025-07-29 22:23:00,SKU_食_014,食品商品47,食品,3,62.1,186.3,24.06,162.24,已完成,北京,True,
微20250729025609,2025-07-29 12:44:00,2025-07-29 12:44:00,SKU_食_009,食品商品45,食品,2,52.21,104.42,4.09,100.33,已完成,浙江,False,
微20250729025610,2025-07-29 11:12:00,,SKU_食_011,食品商品13,食品,2,58.17,116.34,12.04,104.3,已取消,北京,False,品类优惠券
微20250729025611,2025-07-29 10:37:00,2025-07-29 10:37:00,SKU_食_017,食品商品23,食品,2,56.63,113.26,9.25,104.01,已完成,北京,False,品类优惠券
微20250729025612,2025-07-29 17:08:00,2025-07-29 17:08:00,SKU_食_002,食品商品2,食品,1,61.73,61.73,4.26,57.47,已完成,山东,False,
微20250729025613,2025-07-29 18:35:00,2025-07-29 18:35:00,SKU_电_007,电子商品24,电子,1,298.68,298.68,27.41,271.27,已完成,北京,False,新人首单立减20
微20250729025614,2025-07-29 19:20:00,2025-07-29 19:20:00,SKU_电_005,电子商品48,电子,1,266.98,266.98,12.59,254.39,已完成,湖北,False,
微20250729025615,2025-07-29 19:27:00,2025-07-29 19:27:00,SKU_电_014,电子商品21,电子,3,330.74,992.22,132.25,859.97,已完成,广东,False,满200减30
微20250729025616,2025-07-29 15:55:00,,SKU_电_006,电子商品34,电子,3,333.48,1000.44,56.58,943.86,已取消,湖北,False,
微20250729025617,2025-07-29 19:09:00,2025-07-29 19:09:00,SKU_电_012,电子商品28,电子,3,348.5,1045.5,94.82,950.68,已完成,北京,False,
微20250729025618,2025-07-29 09:51:00,2025-07-29 09:51:00,SKU_电_010,电子商品25,电子,1,264.02,264.02,10.89,253.13,已完成,北京,False,新人首单立减20
微20250729025619,2025-07-29 22:21:00,2025-07-29 22:21:00,SKU_电_016,电子商品18,电子,3,296.7,890.1,31.01,859.09,已完成,广东,False,
微20250729025620,2025-07-29 19:07:00,2025-07-29 19:07:00,SKU_电_018,电子商品4,电子,1,290.22,290.22,24.68,265.54,已完成,江苏,False,
微20250729025621,2025-07-29 22:05:00,2025-07-29 22:05:00,SKU_电_012,电子商品12,电子,2,307.44,614.88,9.7,605.18,已完成,四川,False,
微20250729025622,2025-07-29 20:31:00,2025-07-29 20:31:00,SKU_服_005,服装商品3,服装,1,191.01,191.01,6.77,184.24,已完成,广东,False,满200减30
微20250729025623,2025-07-29 16:57:00,2025-07-29 16:57:00,SKU_服_016,服装商品7,服装,1,159.92,159.92,18.43,141.49,已完成,北京,False,新人首单立减20
微20250729025624,2025-07-29 17:21:00,2025-07-29 17:21:00,SKU_服_003,服装商品37,服装,1,157.42,157.42,1.15,156.27,已完成,北京,False,
微20250729025625,2025-07-29 13:40:00,2025-07-29 13:40:00,SKU_服_002,服装商品32,服装,3,170.24,510.72,35.97,474.75,已完成,广东,False,
微20250729025626,2025-07-29 20:14:00,2025-07-29 20:14:00,SKU_服_010,服装商品8,服装,1,164.64,164.64,22.39,142.25,已完成,北京,False,品类优惠券
微20250729025627,2025-07-29 20:56:00,2025-07-29 20:56:00,SKU_服_012,服装商品46,服装,3,158.32,474.96,51.21,423.75,已完成,北京,False,
微20250729025628,2025-07-29 16:36:00,2025-07-29 16:36:00,SKU_服_018,服装商品35,服装,3,181.88,545.64,58.8,486.84,已完成,江苏,False,
微20250729025629,2025-07-29 22:20:00,2025-07-29 22:20:00,SKU_服_006,服装商品40,服装,1,180.31,180.31,7.57,172.74,已完成,北京,False,
微20250729025630,2025-07-29 15:08:00,2025-07-29 15:08:00,SKU_服_007,服装商品3,服装,1,179.56,179.56,18.84,160.72,已完成,上海,False,
微20250729025631,2025-07-29 20:21:00,2025-07-29 20:21:00,SKU_服_002,服装商品44,服装,1,172.31,172.31,25.22,147.09,已完成,广东,False,新人首单立减20
微20250729025632,2025-07-29 11:36:00,2025-07-29 11:36:00,SKU_服_016,服装商品24,服装,1,166.52,166.52,5.57,160.95,已完成,上海,False,
微20250729025633,2025-07-29 16:30:00,2025-07-29 16:30:00,SKU_服_008,服装商品1,服装,2,172.49,344.98,16.18,328.8,已完成,北京,False,
微20250729025634,2025-07-29 10:08:00,2025-07-29 10:08:00,SKU_服_001,服装商品14,服装,2,186.16,372.32,48.06,324.26,已完成,湖北,False,
微20250729025635,2025-07-29 09:49:00,2025-07-29 09:49:00,SKU_服_017,服装商品15,服装,2,173.97,347.94,3.19,344.75,已完成,广东,False,品类优惠券
微20250729025636,2025-07-29 15:20:00,2025-07-29 15:20:00,SKU_服_008,服装商品22,服装,2,186.84,373.68,31.97,341.71,已完成,北京,False,新人首单立减20
微20250729025637,2025-07-29 12:08:00,2025-07-29 12:08:00,SKU_服_015,服装商品20,服装,2,166.41,332.82,41.73,291.09,已完成,广东,False,
微20250729025638,2025-07-29 19:47:00,2025-07-29 19:47:00,SKU_服_006,服装商品35,服装,2,176.56,353.12,45.11,308.01,已完成,北京,False,
微20250730026389,2025-07-30 20:12:00,2025-07-30 20:12:00,SKU_美_004,美妆商品20,美妆,1,123.2,123.2,4.18,119.02,已完成,江苏,False,新人首单立减20
微20250730026390,2025-07-30 15:54:00,2025-07-30 15:54:00,SKU_美_010,美妆商品23,美妆,2,130.61,261.22,32.87,228.35,已完成,山东,False,
微20250730026391,2025-07-30 21:32:00,2025-07-30 21:32:00,SKU_美_006,美妆商品11,美妆,2,128.33,256.66,35.52,221.14,已完成,四川,False,新人首单立减20
微20250730026392,2025-07-30 18:36:00,2025-07-30 18:36:00,SKU_美_009,美妆商品1,美妆,1,145.33,145.33,11.46,133.87,已完成,浙江,False,品类优惠券
微20250730026393,2025-07-30 14:42:00,2025-07-30 14:42:00,SKU_美_001,美妆商品3,美妆,3,136.02,408.06,34.47,373.59,已完成,湖北,False,新人首单立减20
微20250730026394,2025-07-30 11:10:00,2025-07-30 11:10:00,SKU_美_004,美妆商品38,美妆,1,136.98,136.98,15.82,121.16,已完成,湖北,False,新人首单立减20
微20250730026395,2025-07-30 14:41:00,2025-07-30 14:41:00,SKU_美_008,美妆商品25,美妆,2,156.33,312.66,23.05,289.61,已完成,山东,False,新人首单立减20
微20250730026396,2025-07-30 08:58:00,2025-07-30 08:58:00,SKU_美_005,美妆商品39,美妆,1,139.26,139.26,14.03,125.23,已完成,广东,False,
微20250730026397,2025-07-30 08:13:00,2025-07-30 08:13:00,SKU_美_003,美妆商品46,美妆,1,130.53,130.53,12.52,118.01,待发货,广东,False,
微20250730026398,2025-07-30 09:53:00,2025-07-30 09:53:00,SKU_美_006,美妆商品41,美妆,3,155.09,465.27,63.88,401.39,已完成,湖北,False,新人首单立减20
微20250730026399,2025-07-30 11:09:00,2025-07-30 11:09:00,SKU_美_002,美妆商品5,美妆,1,131.15,131.15,14.34,116.81,已完成,湖北,False,品类优惠券
微20250730026400,2025-07-30 09:48:00,,SKU_美_010,美妆商品15,美妆,1,124.93,124.93,2.83,122.1,已取消,北京,False,品类优惠券
微20250730026401,2025-07-30 21:25:00,2025-07-30 21:25:00,SKU_美_018,美妆商品18,美妆,2,152.15,304.3,36.39,267.91,已完成,山东,False,
微20250730026402,2025-07-30 09:47:00,2025-07-30 09:47:00,SKU_美_007,美妆商品19,美妆,2,126.6,253.2,23.34,229.86,待发货,广东,False,满200减30
微20250730026403,2025-07-30 08:33:00,2025-07-30 08:33:00,SKU_美_009,美妆商品8,美妆,2,116.41,232.82,26.16,206.66,待发货,浙江,False,满200减30
微20250730026404,2025-07-30 20:11:00,2025-07-30 20:11:00,SKU_美_016,美妆商品19,美妆,2,143.27,286.54,12.5,274.04,已完成,北京,False,
微20250730026405,2025-07-30 22:23:00,,SKU_美_019,美妆商品6,美妆,1,120.86,120.86,12.69,108.17,已取消,山东,False,
微20250730026406,2025-07-30 13:06:00,2025-07-30 13:06:00,SKU_美_003,美妆商品29,美妆,2,145.8,291.6,5.21,286.39,已完成,湖北,False,满200减30
微20250730026407,2025-07-30 22:57:00,2025-07-30 22:57:00,SKU_美_019,美妆商品43,美妆,2,133.85,267.7,23.55,244.15,已完成,北京,False,
微20250730026408,2025-07-30 17:16:00,2025-07-30 17:16:00,SKU_美_007,美妆商品25,美妆,1,136.02,136.02,14.61,121.41,已完成,上海,False,品类优惠券
微20250730026409,2025-07-30 21:25:00,2025-07-30 21:25:00,SKU_美_012,美妆商品30,美妆,2,149.14,298.28,32.27,266.01,待发货,江苏,True,
微20250730026410,2025-07-30 11:36:00,2025-07-30 11:36:00,SKU_美_014,美妆商品43,美妆,1,131.39,131.39,17.25,114.14,已完成,上海,False,新人首单立减20
微20250730026411,2025-07-30 21:47:00,2025-07-30 21:47:00,SKU_美_003,美妆商品20,美妆,2,153.09,306.18,20.99,285.19,已完成,北京,False,
微20250730026412,2025-07-30 11:50:00,2025-07-30 11:50:00,SKU_美_009,美妆商品49,美妆,1,129.06,129.06,15.48,113.58,已完成,广东,False,品类优惠券
微20250730026413,2025-07-30 18:16:00,2025-07-30 18:16:00,SKU_美_004,美妆商品36,美妆,1,148.94,148.94,19.12,129.82,已完成,浙江,False,
微20250730026414,2025-07-30 16:52:00,2025-07-30 16:52:00,SKU_美_015,美妆商品34,美妆,3,147.17,441.51,10.52,430.99,已完成,湖北,False,品类优惠券
微20250730026415,2025-07-30 08:31:00,2025-07-30 08:31:00,SKU_美_017,美妆商品7,美妆,1,129.44,129.44,16.66,112.78,已完成,湖北,False,
微20250730026416,2025-07-30 13:22:00,2025-07-30 13:22:00,SKU_美_008,美妆商品18,美妆,2,143.6,287.2,37.57,249.63,待发货,江苏,False,品类优惠券
微20250730026417,2025-07-30 10:07:00,2025-07-30 10:07:00,SKU_美_012,美妆商品41,美妆,1,128.33,128.33,14.57,113.76,已完成,上海,False,满200减30
微20250730026418,2025-07-30 12:42:00,2025-07-30 12:42:00,SKU_美_012,美妆商品11,美妆,1,144.1,144.1,18.5,125.6,已完成,上海,True,满200减30
微20250730026419,2025-07-30 21:21:00,2025-07-30 21:21:00,SKU_美_010,美妆商品8,美妆,1,140.77,140.77,1.94,138.83,已完成,江苏,False,品类优惠券
微20250730026420,2025-07-30 13:29:00,2025-07-30 13:29:00,SKU_美_019,美妆商品27,美妆,1,138.87,138.87,9.54,129.33,已完成,江苏,True,品类优惠券
微20250730026421,2025-07-30 19:02:00,,SKU_美_010,美妆商品11,美妆,1,141.78,141.78,1.24,140.54,已取消,湖北,False,
微20250730026422,2025-07-30 09:41:00,2025-07-30 09:41:00,SKU_美_012,美妆商品5,美妆,1,144.22,144.22,8.52,135.7,已完成,湖北,False,满200减30
微20250730026423,2025-07-30 15:34:00,2025-07-30 15:34:00,SKU_美_012,美妆商品4,美妆,1,163.38,163.38,8.72,154.66,已完成,上海,False,新人首单立减20
微20250730026424,2025-07-30 20:18:00,2025-07-30 20:18:00,SKU_美_008,美妆商品44,美妆,1,139.03,139.03,6.78,132.25,已完成,上海,False,满200减30
微20250730026425,2025-07-30 09:02:00,2025-07-30 09:02:00,SKU_食_017,食品商品3,食品,3,59.37,178.11,25.83,152.28,待发货,浙江,False,新人首单立减20
微20250730026426,2025-07-30 14:07:00,2025-07-30 14:07:00,SKU_食_002,食品商品6,食品,2,54.68,109.36,7.93,101.43,已完成,上海,False,满200减30
微20250730026427,2025-07-30 16:06:00,2025-07-30 16:06:00,SKU_食_012,食品商品33,食品,2,52.62,105.24,0.68,104.56,已完成,江苏,False,
微20250730026428,2025-07-30 08:07:00,,SKU_食_013,食品商品16,食品,2,57.86,115.72,15.31,100.41,已取消,山东,False,
微20250730026429,2025-07-30 09:10:00,2025-07-30 09:10:00,SKU_食_006,食品商品18,食品,2,52.56,105.12,2.74,102.38,已完成,湖北,False,
微20250730026430,2025-07-30 16:57:00,2025-07-30 16:57:00,SKU_食_011,食品商品26,食品,1,58.4,58.4,5.62,52.78,已完成,四川,True,
微20250730026431,2025-07-30 17:45:00,2025-07-30 17:45:00,SKU_食_018,食品商品42,食品,2,63.2,126.4,18.63,107.77,已完成,湖北,False,新人首单立减20
微20250730026432,2025-07-30 10:49:00,2025-07-30 10:49:00,SKU_食_016,食品商品20,食品,1,72.34,72.34,6.07,66.27,待发货,上海,False,
微20250730026433,2025-07-30 08:50:00,2025-07-30 08:50:00,SKU_食_008,食品商品20,食品,2,50.43,100.86,0.16,100.7,已完成,浙江,False,
微20250730026434,2025-07-30 10:46:00,2025-07-30 10:46:00,SKU_食_013,食品商品5,食品,2,53.22,106.44,7.45,98.99,已完成,北京,False,
微20250730026435,2025-07-30 10:40:00,,SKU_食_006,食品商品23,食品,1,59.04,59.04,0.0,59.04,已取消,广东,False,
微20250730026436,2025-07-30 20:57:00,2025-07-30 20:57:00,SKU_食_011,食品商品33,食品,1,61.23,61.23,5.51,55.72,已完成,北京,False,
微20250730026437,2025-07-30 22:01:00,2025-07-30 22:01:00,SKU_食_015,食品商品17,食品,2,52.41,104.82,9.77,95.05,已完成,上海,False,
微20250730026438,2025-07-30 18:03:00,2025-07-30 18:03:00,SKU_食_004,食品商品17,食品,1,57.24,57.24,6.15,51.09,已完成,北京,False,满200减30
微20250730026439,2025-07-30 20:02:00,2025-07-30 20:02:00,SKU_食_005,食品商品31,食品,1,58.34,58.34,8.72,49.62,已完成,广东,False,
