日期,商品编码,商品名称,品类,仓库,可用库存,锁定库存,入库量,平均发货时长(小时),是否缺货
2025-08-09,SKU_美_004,美妆商品4,美妆,华南仓,253,11,120,63.699999999999996,False
2025-08-09,SKU_美_005,美妆商品5,美妆,华南仓,540,34,36,65.45,False
2025-08-09,SKU_美_001,美妆商品1,美妆,华北仓,481,16,142,67.89999999999999,False
2025-08-09,SKU_美_002,美妆商品2,美妆,华北仓,714,16,202,45.15,False
2025-08-09,SKU_美_003,美妆商品3,美妆,华北仓,642,39,241,82.95,False
2025-08-09,SKU_美_004,美妆商品4,美妆,华北仓,298,30,193,70.0,False
2025-08-09,SKU_美_005,美妆商品5,美妆,华北仓,484,7,86,47.949999999999996,False
2025-08-09,SKU_食_001,食品商品1,食品,华东仓,277,21,243,50.050000000000004,False
2025-08-09,SKU_食_002,食品商品2,食品,华东仓,210,21,40,71.39999999999999,False
2025-08-09,SKU_食_003,食品商品3,食品,华东仓,771,15,1,53.550000000000004,False
2025-08-09,SKU_食_004,食品商品4,食品,华东仓,556,16,38,64.05,False
2025-08-09,SKU_食_005,食品商品5,食品,华东仓,597,36,245,56.0,False
2025-08-09,SKU_食_001,食品商品1,食品,华南仓,583,5,83,59.5,True
2025-08-09,SKU_食_002,食品商品2,食品,华南仓,530,20,181,70.0,True
2025-08-09,SKU_食_003,食品商品3,食品,华南仓,362,28,106,73.5,True
2025-08-09,SKU_食_004,食品商品4,食品,华南仓,149,40,113,45.85,True
2025-08-09,SKU_食_005,食品商品5,食品,华南仓,198,33,139,54.949999999999996,False
2025-08-09,SKU_食_001,食品商品1,食品,华北仓,526,29,42,52.15,False
2025-08-09,SKU_食_002,食品商品2,食品,华北仓,699,38,106,52.15,False
2025-08-09,SKU_食_003,食品商品3,食品,华北仓,692,27,13,62.300000000000004,False
2025-08-09,SKU_食_004,食品商品4,食品,华北仓,473,31,174,52.15,False
2025-08-09,SKU_食_005,食品商品5,食品,华北仓,782,18,14,54.6,False
2025-08-09,SKU_电_001,电子商品1,电子,华东仓,781,26,96,80.14999999999999,False
2025-08-09,SKU_电_002,电子商品2,电子,华东仓,534,48,119,47.6,False
2025-08-09,SKU_电_003,电子商品3,电子,华东仓,793,21,109,47.25,True
2025-08-09,SKU_电_004,电子商品4,电子,华东仓,349,29,186,45.15,False
2025-08-09,SKU_电_005,电子商品5,电子,华东仓,152,19,113,68.60000000000001,False
2025-08-09,SKU_电_001,电子商品1,电子,华南仓,642,10,116,50.4,False
2025-08-09,SKU_电_002,电子商品2,电子,华南仓,598,44,242,63.0,False
2025-08-09,SKU_电_003,电子商品3,电子,华南仓,250,48,248,52.85,False
2025-08-09,SKU_电_004,电子商品4,电子,华南仓,682,22,28,59.5,False
2025-08-09,SKU_电_005,电子商品5,电子,华南仓,454,30,137,69.64999999999999,False
2025-08-09,SKU_电_001,电子商品1,电子,华北仓,704,46,134,50.050000000000004,True
2025-08-09,SKU_电_002,电子商品2,电子,华北仓,373,42,277,48.65,False
2025-08-09,SKU_电_003,电子商品3,电子,华北仓,432,48,155,79.10000000000001,False
2025-08-09,SKU_电_004,电子商品4,电子,华北仓,188,10,123,52.15,False
2025-08-09,SKU_电_005,电子商品5,电子,华北仓,751,24,124,67.55,False
2025-08-09,SKU_服_001,服装商品1,服装,华东仓,298,16,182,64.75,False
2025-08-09,SKU_服_002,服装商品2,服装,华东仓,291,35,293,80.85000000000001,False
2025-08-09,SKU_服_003,服装商品3,服装,华东仓,724,46,272,69.64999999999999,False
2025-08-09,SKU_服_004,服装商品4,服装,华东仓,357,38,33,52.15,False
2025-08-09,SKU_服_005,服装商品5,服装,华东仓,595,10,220,53.550000000000004,False
2025-08-09,SKU_服_001,服装商品1,服装,华南仓,207,36,161,56.0,True
2025-08-09,SKU_服_002,服装商品2,服装,华南仓,658,36,205,44.800000000000004,False
2025-08-09,SKU_服_003,服装商品3,服装,华南仓,361,26,297,74.2,False
2025-08-09,SKU_服_004,服装商品4,服装,华南仓,792,24,291,45.15,False
2025-08-09,SKU_服_005,服装商品5,服装,华南仓,468,37,146,67.89999999999999,False
2025-08-09,SKU_服_001,服装商品1,服装,华北仓,583,41,16,75.25,False
2025-08-09,SKU_服_002,服装商品2,服装,华北仓,254,41,28,43.050000000000004,False
2025-08-09,SKU_服_003,服装商品3,服装,华北仓,356,19,297,78.75,False
2025-08-09,SKU_服_004,服装商品4,服装,华北仓,787,15,4,61.60000000000001,False
2025-08-09,SKU_服_005,服装商品5,服装,华北仓,496,15,250,45.15,False
2025-08-10,SKU_美_001,美妆商品1,美妆,华东仓,550,42,64,49.35,False
2025-08-10,SKU_美_002,美妆商品2,美妆,华东仓,406,21,270,46.199999999999996,False
2025-08-10,SKU_美_003,美妆商品3,美妆,华东仓,290,48,65,63.35000000000001,False
2025-08-10,SKU_美_004,美妆商品4,美妆,华东仓,692,34,122,61.949999999999996,False
2025-08-10,SKU_美_005,美妆商品5,美妆,华东仓,186,46,93,47.25,False
2025-08-10,SKU_美_001,美妆商品1,美妆,华南仓,361,36,18,75.60000000000001,False
2025-08-10,SKU_美_002,美妆商品2,美妆,华南仓,508,30,64,66.14999999999999,False
2025-08-10,SKU_美_003,美妆商品3,美妆,华南仓,473,36,22,55.300000000000004,False
2025-08-10,SKU_美_004,美妆商品4,美妆,华南仓,470,25,160,77.35000000000001,False
2025-08-10,SKU_美_005,美妆商品5,美妆,华南仓,453,15,15,60.550000000000004,False
2025-08-10,SKU_美_001,美妆商品1,美妆,华北仓,621,34,130,77.7,False
2025-08-10,SKU_美_002,美妆商品2,美妆,华北仓,522,34,281,65.8,False
2025-08-10,SKU_美_003,美妆商品3,美妆,华北仓,620,15,24,67.89999999999999,False
2025-08-10,SKU_美_004,美妆商品4,美妆,华北仓,313,38,24,63.35000000000001,True
2025-08-10,SKU_美_005,美妆商品5,美妆,华北仓,101,10,182,74.55,True
2025-08-10,SKU_食_001,食品商品1,食品,华东仓,585,27,78,75.95,False
2025-08-10,SKU_食_002,食品商品2,食品,华东仓,601,36,138,74.55,False
2025-08-10,SKU_食_003,食品商品3,食品,华东仓,246,28,38,53.550000000000004,False
2025-08-10,SKU_食_004,食品商品4,食品,华东仓,645,47,198,67.55,False
2025-08-10,SKU_食_005,食品商品5,食品,华东仓,448,48,159,79.10000000000001,False
2025-08-10,SKU_食_001,食品商品1,食品,华南仓,271,40,193,78.39999999999999,False
2025-08-10,SKU_食_002,食品商品2,食品,华南仓,326,7,275,54.25,True
2025-08-10,SKU_食_003,食品商品3,食品,华南仓,593,30,164,56.699999999999996,False
2025-08-10,SKU_食_004,食品商品4,食品,华南仓,619,48,277,55.65,False
2025-08-10,SKU_食_005,食品商品5,食品,华南仓,753,8,137,84.0,False
2025-08-10,SKU_食_001,食品商品1,食品,华北仓,249,10,86,44.1,False
2025-08-10,SKU_食_002,食品商品2,食品,华北仓,381,28,36,72.8,False
2025-08-10,SKU_食_003,食品商品3,食品,华北仓,585,22,238,57.39999999999999,False
2025-08-10,SKU_食_004,食品商品4,食品,华北仓,269,49,289,60.550000000000004,False
2025-08-10,SKU_食_005,食品商品5,食品,华北仓,262,37,275,61.25,True
2025-08-10,SKU_电_001,电子商品1,电子,华东仓,132,24,148,42.0,False
2025-08-10,SKU_电_002,电子商品2,电子,华东仓,508,8,14,47.6,False
2025-08-10,SKU_电_003,电子商品3,电子,华东仓,539,33,186,50.4,False
2025-08-10,SKU_电_004,电子商品4,电子,华东仓,741,39,200,79.10000000000001,False
2025-08-10,SKU_电_005,电子商品5,电子,华东仓,311,24,158,73.85000000000001,False
2025-08-10,SKU_电_001,电子商品1,电子,华南仓,428,10,98,52.15,True
2025-08-10,SKU_电_002,电子商品2,电子,华南仓,493,6,136,63.699999999999996,True
2025-08-10,SKU_电_003,电子商品3,电子,华南仓,782,48,59,52.5,True
2025-08-10,SKU_电_004,电子商品4,电子,华南仓,787,46,201,49.699999999999996,False
2025-08-10,SKU_电_005,电子商品5,电子,华南仓,143,24,240,64.75,False
2025-08-10,SKU_电_001,电子商品1,电子,华北仓,205,47,130,65.8,False
2025-08-10,SKU_电_002,电子商品2,电子,华北仓,530,24,275,61.25,False
2025-08-10,SKU_电_003,电子商品3,电子,华北仓,309,33,288,75.60000000000001,False
2025-08-10,SKU_电_004,电子商品4,电子,华北仓,772,33,181,56.699999999999996,False
2025-08-10,SKU_电_005,电子商品5,电子,华北仓,507,11,57,44.1,False
2025-08-10,SKU_服_001,服装商品1,服装,华东仓,429,30,209,45.85,False
2025-08-10,SKU_服_002,服装商品2,服装,华东仓,660,15,6,83.64999999999999,False
2025-08-10,SKU_服_003,服装商品3,服装,华东仓,514,5,124,77.0,False
2025-08-10,SKU_服_004,服装商品4,服装,华东仓,720,49,223,50.75,False
2025-08-10,SKU_服_005,服装商品5,服装,华东仓,502,13,94,62.64999999999999,False
2025-08-10,SKU_服_001,服装商品1,服装,华南仓,369,35,62,60.89999999999999,False
2025-08-10,SKU_服_002,服装商品2,服装,华南仓,724,32,298,58.449999999999996,True
2025-08-10,SKU_服_003,服装商品3,服装,华南仓,426,8,111,47.25,False
2025-08-10,SKU_服_004,服装商品4,服装,华南仓,480,36,130,54.6,False
2025-08-10,SKU_服_005,服装商品5,服装,华南仓,389,48,58,43.050000000000004,False
2025-08-10,SKU_服_001,服装商品1,服装,华北仓,472,38,295,44.1,False
2025-08-10,SKU_服_002,服装商品2,服装,华北仓,684,47,171,66.5,False
2025-08-10,SKU_服_003,服装商品3,服装,华北仓,761,7,247,68.25,False
2025-08-10,SKU_服_004,服装商品4,服装,华北仓,718,14,260,60.199999999999996,True
2025-08-10,SKU_服_005,服装商品5,服装,华北仓,162,5,266,64.75,False
2025-08-11,SKU_美_001,美妆商品1,美妆,华东仓,411,48,271,54.949999999999996,False
2025-08-11,SKU_美_002,美妆商品2,美妆,华东仓,177,40,154,57.050000000000004,False
2025-08-11,SKU_美_003,美妆商品3,美妆,华东仓,630,6,165,81.89999999999999,False
2025-08-11,SKU_美_004,美妆商品4,美妆,华东仓,146,6,265,59.85000000000001,False
2025-08-11,SKU_美_005,美妆商品5,美妆,华东仓,589,17,83,45.85,False
2025-08-11,SKU_美_001,美妆商品1,美妆,华南仓,308,16,59,51.1,False
2025-08-11,SKU_美_002,美妆商品2,美妆,华南仓,116,14,5,49.699999999999996,False
2025-08-11,SKU_美_003,美妆商品3,美妆,华南仓,352,26,202,46.9,False
2025-08-11,SKU_美_004,美妆商品4,美妆,华南仓,377,41,231,82.95,False
2025-08-11,SKU_美_005,美妆商品5,美妆,华南仓,493,16,235,70.7,False
2025-08-11,SKU_美_001,美妆商品1,美妆,华北仓,243,28,272,73.85000000000001,False
2025-08-11,SKU_美_002,美妆商品2,美妆,华北仓,212,8,115,76.64999999999999,False
2025-08-11,SKU_美_003,美妆商品3,美妆,华北仓,357,43,195,57.050000000000004,False
2025-08-11,SKU_美_004,美妆商品4,美妆,华北仓,466,28,44,47.949999999999996,True
2025-08-11,SKU_美_005,美妆商品5,美妆,华北仓,512,33,36,46.199999999999996,False
2025-08-11,SKU_食_001,食品商品1,食品,华东仓,540,46,78,75.25,False
2025-08-11,SKU_食_002,食品商品2,食品,华东仓,122,45,296,52.15,False
2025-08-11,SKU_食_003,食品商品3,食品,华东仓,677,17,154,65.45,True
2025-08-11,SKU_食_004,食品商品4,食品,华东仓,128,31,296,56.699999999999996,False
2025-08-11,SKU_食_005,食品商品5,食品,华东仓,738,34,56,51.1,False
2025-08-11,SKU_食_001,食品商品1,食品,华南仓,405,8,14,73.5,False
2025-08-11,SKU_食_002,食品商品2,食品,华南仓,561,35,263,43.75,False
2025-08-11,SKU_食_003,食品商品3,食品,华南仓,615,46,229,47.6,True
2025-08-11,SKU_食_004,食品商品4,食品,华南仓,307,23,125,49.699999999999996,True
2025-08-11,SKU_食_005,食品商品5,食品,华南仓,516,20,253,42.35,False
2025-08-11,SKU_食_001,食品商品1,食品,华北仓,575,20,277,54.6,False
2025-08-11,SKU_食_002,食品商品2,食品,华北仓,235,13,96,81.89999999999999,False
2025-08-11,SKU_食_003,食品商品3,食品,华北仓,105,47,116,51.1,True
2025-08-11,SKU_食_004,食品商品4,食品,华北仓,338,26,46,72.8,True
2025-08-11,SKU_食_005,食品商品5,食品,华北仓,639,36,132,44.1,False
2025-08-11,SKU_电_001,电子商品1,电子,华东仓,440,49,213,46.199999999999996,False
2025-08-11,SKU_电_002,电子商品2,电子,华东仓,491,31,11,68.25,False
2025-08-11,SKU_电_003,电子商品3,电子,华东仓,538,26,232,52.15,False
2025-08-11,SKU_电_004,电子商品4,电子,华东仓,699,38,65,68.25,False
2025-08-11,SKU_电_005,电子商品5,电子,华东仓,631,10,171,73.5,False
2025-08-11,SKU_电_001,电子商品1,电子,华南仓,592,33,157,56.699999999999996,True
2025-08-11,SKU_电_002,电子商品2,电子,华南仓,530,27,36,43.4,False
2025-08-11,SKU_电_003,电子商品3,电子,华南仓,244,36,90,42.699999999999996,False
2025-08-11,SKU_电_004,电子商品4,电子,华南仓,763,15,167,58.10000000000001,False
2025-08-11,SKU_电_005,电子商品5,电子,华南仓,353,47,186,60.89999999999999,False
2025-08-11,SKU_电_001,电子商品1,电子,华北仓,331,39,29,79.10000000000001,False
2025-08-11,SKU_电_002,电子商品2,电子,华北仓,349,41,147,73.85000000000001,False
2025-08-11,SKU_电_003,电子商品3,电子,华北仓,226,8,135,82.60000000000001,False
2025-08-11,SKU_电_004,电子商品4,电子,华北仓,730,21,234,52.85,False
2025-08-11,SKU_电_005,电子商品5,电子,华北仓,119,8,70,72.45,False
2025-08-11,SKU_服_001,服装商品1,服装,华东仓,750,22,108,82.60000000000001,False
2025-08-11,SKU_服_002,服装商品2,服装,华东仓,766,11,1,74.89999999999999,False
2025-08-11,SKU_服_003,服装商品3,服装,华东仓,773,13,134,64.39999999999999,True
2025-08-11,SKU_服_004,服装商品4,服装,华东仓,782,7,293,74.89999999999999,False
2025-08-11,SKU_服_005,服装商品5,服装,华东仓,648,16,172,81.2,False
2025-08-11,SKU_服_001,服装商品1,服装,华南仓,234,7,172,67.55,False
2025-08-11,SKU_服_002,服装商品2,服装,华南仓,293,38,99,58.800000000000004,False
2025-08-11,SKU_服_003,服装商品3,服装,华南仓,764,19,200,46.199999999999996,False
2025-08-11,SKU_服_004,服装商品4,服装,华南仓,652,17,23,51.1,False
2025-08-11,SKU_服_005,服装商品5,服装,华南仓,588,44,77,79.10000000000001,False
2025-08-11,SKU_服_001,服装商品1,服装,华北仓,178,18,7,68.95,False
2025-08-11,SKU_服_002,服装商品2,服装,华北仓,253,37,90,50.050000000000004,False
2025-08-11,SKU_服_003,服装商品3,服装,华北仓,345,18,98,43.75,False
2025-08-11,SKU_服_004,服装商品4,服装,华北仓,554,35,266,67.2,False
2025-08-11,SKU_服_005,服装商品5,服装,华北仓,619,23,86,48.300000000000004,False
2025-08-12,SKU_美_001,美妆商品1,美妆,华东仓,446,39,265,44.1,False
2025-08-12,SKU_美_002,美妆商品2,美妆,华东仓,502,32,184,80.5,False
2025-08-12,SKU_美_003,美妆商品3,美妆,华东仓,427,46,41,67.89999999999999,False
2025-08-12,SKU_美_004,美妆商品4,美妆,华东仓,773,37,153,49.35,False
2025-08-12,SKU_美_005,美妆商品5,美妆,华东仓,277,48,149,71.75,False
2025-08-12,SKU_美_001,美妆商品1,美妆,华南仓,251,46,229,65.8,True
2025-08-12,SKU_美_002,美妆商品2,美妆,华南仓,473,35,32,71.05,False
2025-08-12,SKU_美_003,美妆商品3,美妆,华南仓,485,46,273,82.25,False
2025-08-12,SKU_美_004,美妆商品4,美妆,华南仓,175,19,203,55.300000000000004,False
2025-08-12,SKU_美_005,美妆商品5,美妆,华南仓,554,49,232,72.45,False
2025-08-12,SKU_美_001,美妆商品1,美妆,华北仓,779,40,65,42.699999999999996,False
2025-08-12,SKU_美_002,美妆商品2,美妆,华北仓,793,47,186,62.64999999999999,False
2025-08-12,SKU_美_003,美妆商品3,美妆,华北仓,312,25,182,83.64999999999999,False
2025-08-12,SKU_美_004,美妆商品4,美妆,华北仓,305,21,252,68.95,True
2025-08-12,SKU_美_005,美妆商品5,美妆,华北仓,258,27,267,58.449999999999996,False
2025-08-12,SKU_食_001,食品商品1,食品,华东仓,657,32,93,58.10000000000001,False
2025-08-12,SKU_食_002,食品商品2,食品,华东仓,755,26,136,74.55,False
2025-08-12,SKU_食_003,食品商品3,食品,华东仓,630,40,62,79.8,False
2025-08-12,SKU_食_004,食品商品4,食品,华东仓,265,46,198,61.949999999999996,False
2025-08-12,SKU_食_005,食品商品5,食品,华东仓,723,47,194,81.2,False
2025-08-12,SKU_食_001,食品商品1,食品,华南仓,613,41,95,60.89999999999999,False
2025-08-12,SKU_食_002,食品商品2,食品,华南仓,791,49,161,60.89999999999999,False
2025-08-12,SKU_食_003,食品商品3,食品,华南仓,763,16,45,71.39999999999999,True
2025-08-12,SKU_食_004,食品商品4,食品,华南仓,487,18,39,61.60000000000001,False
2025-08-12,SKU_食_005,食品商品5,食品,华南仓,105,13,228,68.95,False
2025-08-12,SKU_食_001,食品商品1,食品,华北仓,516,25,110,67.89999999999999,True
2025-08-12,SKU_食_002,食品商品2,食品,华北仓,585,8,207,75.95,False
2025-08-12,SKU_食_003,食品商品3,食品,华北仓,583,20,136,71.05,False
2025-08-12,SKU_食_004,食品商品4,食品,华北仓,630,25,242,73.5,False
2025-08-12,SKU_食_005,食品商品5,食品,华北仓,686,17,33,62.300000000000004,True
2025-08-12,SKU_电_001,电子商品1,电子,华东仓,381,44,117,81.2,True
2025-08-12,SKU_电_002,电子商品2,电子,华东仓,187,44,237,65.10000000000001,False
2025-08-12,SKU_电_003,电子商品3,电子,华东仓,136,43,221,56.699999999999996,False
2025-08-12,SKU_电_004,电子商品4,电子,华东仓,733,10,152,80.85000000000001,False
2025-08-12,SKU_电_005,电子商品5,电子,华东仓,688,39,179,46.9,False
2025-08-12,SKU_电_001,电子商品1,电子,华南仓,244,41,228,59.14999999999999,False
2025-08-12,SKU_电_002,电子商品2,电子,华南仓,525,16,184,63.699999999999996,False
2025-08-12,SKU_电_003,电子商品3,电子,华南仓,113,30,1,76.64999999999999,False
2025-08-12,SKU_电_004,电子商品4,电子,华南仓,126,36,110,60.89999999999999,False
2025-08-12,SKU_电_005,电子商品5,电子,华南仓,504,11,98,78.39999999999999,False
2025-08-12,SKU_电_001,电子商品1,电子,华北仓,474,49,184,46.9,False
2025-08-12,SKU_电_002,电子商品2,电子,华北仓,451,48,69,52.85,False
2025-08-12,SKU_电_003,电子商品3,电子,华北仓,685,47,145,53.199999999999996,False
2025-08-12,SKU_电_004,电子商品4,电子,华北仓,647,49,50,58.10000000000001,False
2025-08-12,SKU_电_005,电子商品5,电子,华北仓,291,44,126,52.85,False
2025-08-12,SKU_服_001,服装商品1,服装,华东仓,117,13,123,68.95,False
2025-08-12,SKU_服_002,服装商品2,服装,华东仓,122,7,223,58.449999999999996,False
2025-08-12,SKU_服_003,服装商品3,服装,华东仓,702,15,133,81.2,True
2025-08-12,SKU_服_004,服装商品4,服装,华东仓,373,27,220,77.0,True
2025-08-12,SKU_服_005,服装商品5,服装,华东仓,195,49,26,49.0,True
2025-08-12,SKU_服_001,服装商品1,服装,华南仓,643,24,176,46.199999999999996,False
2025-08-12,SKU_服_002,服装商品2,服装,华南仓,541,19,249,75.95,False
2025-08-12,SKU_服_003,服装商品3,服装,华南仓,597,8,76,57.39999999999999,True
2025-08-12,SKU_服_004,服装商品4,服装,华南仓,306,30,35,83.3,False
2025-08-12,SKU_服_005,服装商品5,服装,华南仓,539,37,235,45.15,True
2025-08-12,SKU_服_001,服装商品1,服装,华北仓,439,26,12,48.300000000000004,False
2025-08-12,SKU_服_002,服装商品2,服装,华北仓,198,45,40,42.35,False
2025-08-12,SKU_服_003,服装商品3,服装,华北仓,593,19,207,73.85000000000001,False
2025-08-12,SKU_服_004,服装商品4,服装,华北仓,459,42,223,63.35000000000001,False
2025-08-12,SKU_服_005,服装商品5,服装,华北仓,400,22,150,56.699999999999996,False
